Week,R01.Tmax,R01.Tmin,R01.prcp,R02.Tmax,R02.Tmin,R02.prcp,R03.Tmax,R03.Tmin,R03.prcp,R04.Tmax,R04.Tmin,R04.prcp,R05.Tmax,R05.Tmin,R05.prcp,R06.Tmax,R06.Tmin,R06.prcp,R07.Tmax,R07.Tmin,R07.prcp,R08.Tmax,R08.Tmin,R08.prcp,R09.Tmax,R09.Tmin,R09.prcp,R10.Tmax,R10.Tmin,R10.prcp,USA.Tmax,USA.Tmin,USA.prcp
2008.47,3.77,-4.72,2.28,3.23,-4.23,2.84,4.12,-2.88,1.96,10.81,-1.41,0.33,1.33,-5.87,0.85,17.01,0.48,0.04,8.28,-4.74,0.03,10.13,-3.81,0.15,21.78,6.02,0.07,10.75,1.22,1.39,10.17,-1.92,0.60
2008.48,3.67,-4.96,6.96,3.47,-3.79,3.00,5.19,-3.68,1.91,13.69,0.80,2.34,4.17,-5.45,0.74,17.63,3.78,1.18,9.96,-3.95,0.20,7.52,-5.75,0.58,16.43,5.01,2.08,7.74,-0.83,0.99,10.28,-1.49,1.49
2008.49,4.95,-4.64,2.82,4.64,-3.86,2.97,5.08,-3.12,2.95,10.89,0.52,3.94,0.14,-7.77,1.79,13.95,-0.25,0.51,3.91,-6.77,0.51,3.57,-7.88,0.93,17.26,3.40,0.06,8.64,0.21,1.20,7.66,-3.12,1.63
2008.50,3.05,-8.62,11.58,3.06,-6.71,8.90,4.77,-3.03,8.94,12.51,2.02,10.25,-0.59,-9.95,2.80,14.69,-0.33,2.04,5.99,-6.95,0.87,4.19,-8.20,1.15,14.12,1.57,0.33,5.52,-2.13,3.40,7.65,-3.79,4.17
2008.51,1.72,-8.09,3.52,3.56,-4.93,4.98,7.23,-0.76,4.68,15.98,6.87,2.29,-1.37,-10.80,4.52,13.49,1.95,0.85,-1.68,-13.30,1.79,-6.29,-18.16,1.49,7.45,-2.13,4.86,-3.53,-11.09,3.93,4.38,-5.73,2.79
2008.52,-0.38,-11.73,4.51,1.68,-7.76,4.16,4.49,-5.31,3.24,13.58,2.72,3.51,-0.80,-12.39,4.12,13.25,0.59,1.18,0.62,-12.68,1.34,-3.57,-15.75,1.74,8.13,-1.16,4.63,-0.93,-7.36,8.04,4.63,-6.54,3.17
2008.53,0.28,-9.54,1.30,3.04,-6.14,1.42,7.25,-2.77,0.29,14.77,2.56,1.41,1.96,-8.48,2.19,16.70,0.38,0.79,7.23,-6.84,0.86,3.59,-9.94,0.90,13.04,0.32,1.07,3.69,-3.43,9.96,8.53,-3.85,1.78
2009.01,-1.31,-10.07,3.36,0.57,-8.09,3.91,4.05,-2.82,5.54,14.99,4.60,6.94,-1.63,-10.19,1.58,15.09,0.66,1.66,4.67,-8.79,0.28,0.41,-11.67,1.17,12.11,-0.12,0.61,4.54,-2.42,9.41,6.73,-4.24,3.12
2009.02,-6.05,-18.79,1.53,-4.88,-14.05,1.70,-1.25,-9.00,1.38,8.20,-3.32,1.28,-7.32,-18.16,1.13,12.01,-3.41,0.07,1.50,-13.08,0.30,2.71,-9.57,0.59,18.68,2.77,0.01,7.53,-0.81,0.94,4.50,-7.86,0.76
2009.03,-2.52,-13.76,2.16,-1.41,-11.72,0.78,1.32,-8.95,0.57,9.20,-3.10,0.82,-2.90,-13.21,0.36,17.54,0.45,0.09,7.46,-7.00,0.08,6.70,-6.87,0.66,16.43,5.07,2.36,5.00,-3.19,0.35,7.39,-5.22,0.67
2009.04,-2.89,-16.51,4.02,-2.35,-11.32,3.27,0.69,-7.04,3.46,11.18,1.31,3.10,-6.30,-15.46,1.59,11.51,-2.27,1.24,-1.84,-11.99,1.08,-1.55,-13.37,1.07,13.58,0.16,0.54,2.92,-6.39,1.51,3.57,-7.38,1.81
2009.05,-1.99,-14.93,0.39,-0.02,-11.36,0.45,3.18,-7.64,0.49,10.32,-3.45,1.04,-0.51,-12.49,0.21,17.69,0.65,0.22,9.21,-7.14,0.01,6.76,-7.02,0.17,16.78,2.86,2.23,7.99,-2.54,0.80,8.52,-5.29,0.56
2009.06,4.78,-7.76,1.45,7.30,-3.03,1.67,11.35,0.07,0.96,18.94,5.59,1.70,7.05,-1.72,3.88,18.64,5.28,2.65,10.65,-1.82,2.59,2.03,-8.75,1.33,8.82,-1.28,4.75,3.25,-4.84,1.79,10.46,-0.89,2.38
2009.07,1.36,-8.87,2.32,1.84,-7.42,1.36,4.04,-5.06,1.31,12.76,0.06,2.65,0.34,-9.07,1.07,16.19,1.87,0.43,6.47,-7.53,0.12,3.20,-10.14,0.56,12.84,0.69,4.56,7.54,-2.84,0.62,7.82,-4.31,1.38
2009.08,3.11,-8.51,3.86,3.87,-6.78,1.40,6.15,-4.63,0.93,13.54,1.83,3.19,1.75,-9.01,3.10,20.43,3.99,0.32,8.16,-6.47,0.72,5.99,-7.93,0.87,17.04,4.75,3.29,6.50,-1.87,5.56,9.95,-2.75,2.10
2009.09,0.21,-11.11,2.29,1.83,-8.76,1.32,5.23,-5.64,1.81,12.54,0.24,3.50,3.71,-6.68,0.35,20.43,5.01,0.05,10.42,-4.48,0.41,9.09,-5.21,0.41,15.56,3.68,4.19,6.76,-1.62,4.32,10.44,-2.20,1.63
2009.10,5.69,-5.37,3.78,7.43,-1.85,4.45,12.33,2.06,1.45,19.51,8.14,2.24,6.04,-5.04,6.17,16.64,6.15,5.31,7.27,-5.80,2.35,3.44,-11.94,0.72,15.13,0.84,0.18,4.99,-6.19,1.82,10.72,-1.37,2.88
2009.11,8.64,-5.15,0.25,10.33,-2.71,0.86,10.74,0.42,2.19,17.68,6.42,4.15,12.05,-1.36,0.46,21.61,6.30,0.78,17.78,1.48,0.30,13.59,-2.01,0.25,20.18,5.41,0.85,9.34,0.09,5.12,15.55,1.90,1.54
2009.12,7.72,-5.02,0.95,8.78,-3.06,1.21,10.61,-0.65,3.47,18.89,7.99,7.22,10.80,0.60,2.54,20.96,7.60,4.17,13.20,0.79,3.58,5.90,-6.37,3.10,17.37,2.55,0.98,7.69,-1.28,3.58,13.32,1.44,3.65
2009.13,9.84,1.49,5.82,12.21,2.84,5.29,13.87,3.54,4.34,19.07,7.48,7.81,9.29,-0.50,4.58,20.72,4.20,1.15,12.15,-2.40,1.63,5.12,-7.26,2.64,17.62,2.98,0.21,7.06,-2.11,4.82,13.26,0.88,3.66
2009.14,9.65,-0.10,4.93,9.49,0.16,2.48,12.73,1.51,2.49,18.71,5.63,2.90,9.07,-1.17,3.05,21.16,5.07,0.41,11.77,-2.01,2.29,9.69,-4.78,0.90,18.18,4.24,1.57,14.26,1.45,1.14,14.30,1.14,1.94
2009.15,12.34,-1.28,0.39,12.60,-0.36,1.46,12.88,1.39,3.19,19.42,7.41,3.56,13.57,1.31,1.91,20.72,8.15,5.53,15.72,3.99,3.81,11.07,-0.41,4.66,18.51,3.56,0.36,11.28,0.03,3.25,15.61,3.34,3.35
2009.16,14.75,2.54,5.94,15.36,3.84,3.36,16.85,4.63,4.02,22.86,9.41,2.50,15.66,4.43,3.81,26.25,11.27,1.96,21.78,6.86,1.96,16.78,1.18,0.95,25.80,9.01,0.16,17.22,1.91,0.21,20.30,6.18,2.17
2009.17,22.76,6.48,1.00,23.10,8.10,1.86,22.80,10.44,2.01,25.53,13.81,2.73,17.65,7.39,6.70,25.32,14.52,5.04,17.17,7.21,7.63,11.73,-0.23,2.24,20.17,5.99,1.42,12.32,1.37,2.67,19.67,7.96,3.80
2009.18,17.33,6.90,5.36,17.52,7.95,5.49,16.80,9.57,9.79,24.24,15.55,8.45,18.94,7.60,2.52,26.84,15.15,3.80,20.80,9.08,3.14,16.39,2.70,1.38,25.02,10.37,1.86,13.01,2.83,6.38,20.68,9.46,4.44
2009.19,18.56,6.05,2.48,18.83,6.18,2.00,19.28,7.98,2.33,24.37,14.11,3.50,17.50,6.15,6.10,28.00,15.83,3.07,20.29,7.63,3.54,17.72,2.36,0.86,27.70,10.73,0.05,15.87,2.64,2.49,21.52,8.76,2.83
2009.20,21.26,6.78,1.77,21.25,6.52,2.27,20.48,6.19,2.22,22.75,11.86,6.58,21.40,7.66,0.21,25.64,12.24,1.83,25.24,10.42,0.44,22.17,6.11,0.89,28.32,12.76,0.61,20.91,5.06,0.93,23.29,9.19,1.97
2009.21,17.58,7.00,4.56,20.54,9.69,5.07,21.65,12.36,6.32,25.65,16.78,6.88,21.11,10.52,3.66,27.41,14.52,3.14,23.95,12.09,4.28,20.02,5.99,2.91,27.55,11.93,0.23,23.65,7.46,0.23,23.57,11.48,3.77
2009.22,20.93,7.35,1.16,19.58,7.89,2.84,20.35,10.25,6.96,27.00,15.73,4.89,20.82,7.81,2.27,29.10,15.24,1.66,25.42,12.32,3.63,19.41,6.33,3.06,25.18,11.72,1.04,23.19,10.10,2.18,23.85,11.14,3.04
2009.23,20.26,10.59,6.09,22.28,12.76,5.45,23.17,13.62,4.15,28.08,17.42,3.44,20.52,11.23,4.94,30.53,17.76,1.93,23.00,13.03,5.81,17.19,5.10,3.06,23.54,10.94,0.55,19.56,8.20,1.58,23.45,12.42,3.43
2009.24,20.58,10.90,8.16,21.10,11.76,6.98,21.88,13.29,6.11,29.30,19.02,4.02,24.63,14.18,6.27,32.20,19.75,1.19,27.96,16.65,6.69,22.02,8.34,2.28,26.36,12.30,0.46,20.15,9.29,1.81,25.90,14.42,3.81
2009.25,22.48,15.18,3.48,24.54,14.80,4.95,24.73,14.45,1.84,30.77,19.48,1.97,28.62,17.15,1.93,33.95,20.37,0.63,32.04,19.60,3.38,25.43,10.00,2.72,30.08,13.65,0.21,20.90,6.95,0.76,28.64,15.83,1.95
2009.26,21.92,14.67,9.28,23.57,14.33,5.02,22.93,13.41,2.43,29.66,17.58,2.16,22.25,13.51,1.23,33.20,19.95,1.74,28.93,15.57,2.94,26.16,10.42,1.84,32.59,16.63,0.75,26.95,9.48,0.12,27.78,14.95,2.11
2009.27,22.37,11.17,4.13,23.43,11.65,1.59,22.84,12.08,1.09,27.69,17.99,5.15,24.32,13.21,2.44,33.53,20.38,2.35,28.69,17.06,2.29,26.21,10.31,1.92,30.89,14.69,0.21,23.20,9.22,0.35,27.35,14.71,2.38
2009.28,24.28,12.60,4.09,24.16,12.16,4.04,24.29,13.15,2.92,28.46,18.38,5.00,23.36,12.52,2.63,34.81,20.71,1.60,28.12,16.48,3.85,27.17,10.84,1.40,34.60,17.35,0.14,26.01,10.91,0.77,28.33,15.23,2.58
2009.29,23.72,14.30,9.10,23.93,14.17,4.13,22.86,13.37,3.73,27.04,16.32,2.76,23.01,12.62,3.85,32.29,19.27,2.90,27.90,14.59,3.09,28.30,11.56,0.97,33.65,17.79,0.58,28.17,11.99,0.11,27.77,14.85,2.63
2009.30,26.79,16.79,6.94,26.13,16.43,7.70,24.61,15.87,7.56,28.48,19.19,7.58,24.21,13.72,2.89,31.79,19.97,5.33,26.82,14.16,3.23,23.88,9.47,2.84,33.63,17.59,0.15,31.45,14.78,0.21,27.80,15.70,4.25
2009.31,25.68,13.59,1.36,24.69,13.57,3.43,23.73,14.22,3.82,28.75,18.59,4.16,23.66,12.93,3.58,33.54,20.21,1.31,29.84,16.62,2.17,26.95,11.01,1.50,30.58,15.24,0.26,25.24,11.93,1.19,28.01,15.33,2.33
2009.32,26.07,15.01,1.71,26.55,16.57,5.31,25.56,16.18,4.12,29.40,19.25,3.55,26.79,15.63,2.25,32.94,19.74,1.85,30.61,17.42,2.93,26.23,10.21,1.53,31.52,15.16,0.30,22.40,9.85,1.51,28.47,15.80,2.35
2009.33,30.05,18.16,2.33,28.80,17.90,4.34,26.49,16.75,4.47,28.50,19.48,4.62,24.37,15.06,6.43,32.97,19.62,2.40,26.38,14.47,6.89,24.45,7.99,1.15,32.68,15.50,0.26,27.38,10.88,0.07,28.00,15.37,3.42
2009.34,24.68,13.97,6.38,24.03,14.78,5.83,23.86,14.92,4.78,27.34,17.14,3.25,21.95,11.95,3.92,31.91,18.05,1.50,26.73,14.32,3.14,26.10,9.97,0.83,32.62,15.50,0.37,25.80,9.52,0.38,27.00,14.17,2.52
2009.35,23.00,9.63,2.44,22.62,10.37,1.45,21.67,10.29,0.70,25.63,16.00,3.28,21.10,8.26,0.25,29.72,16.72,1.45,23.09,11.19,1.92,25.83,9.45,0.43,32.38,16.30,0.39,25.02,10.44,0.98,25.52,12.42,1.35
2009.36,20.94,8.21,1.34,21.62,11.53,2.85,20.34,12.35,5.26,26.31,16.68,3.32,23.77,12.57,1.50,28.99,17.80,6.67,25.61,14.28,3.24,24.37,8.52,1.05,30.73,14.41,0.38,23.22,8.23,1.72,25.45,13.25,2.91
2009.37,19.84,8.70,1.20,20.57,9.77,0.70,20.88,11.47,0.90,25.73,17.67,7.22,23.71,10.19,0.05,25.57,16.80,6.96,24.70,12.18,0.42,23.65,7.81,1.23,29.21,13.93,0.39,24.51,9.69,0.65,24.52,12.57,2.71
2009.38,20.94,6.78,0.58,21.56,9.29,1.23,21.24,12.04,2.11,25.99,18.49,9.12,21.62,12.77,3.85,24.97,13.40,3.70,21.14,9.81,4.63,18.60,3.93,1.49,32.04,13.91,0.04,24.88,7.63,0.17,23.38,11.45,3.51
2009.39,15.90,6.61,5.72,15.38,7.09,7.32,16.28,7.93,5.38,23.35,11.48,3.32,15.29,6.62,5.15,27.15,12.78,1.70,20.73,5.88,1.23,17.51,1.35,1.19,26.77,10.06,0.12,15.53,3.21,1.68,20.45,7.61,2.72
2009.40,15.78,7.26,6.66,16.69,7.46,2.68,17.53,6.73,1.69,23.16,13.23,5.57,12.79,4.13,5.68,23.19,12.67,8.86,14.30,2.24,6.03,8.80,-3.09,2.22,21.12,6.38,0.17,13.54,0.94,0.87,16.92,5.96,4.53
2009.41,9.31,-0.86,1.57,9.46,0.88,1.86,10.58,3.67,4.46,19.04,11.91,6.90,7.60,0.78,1.84,21.31,11.02,3.94,8.06,1.22,2.16,9.84,-1.68,0.90,22.80,10.03,5.39,13.19,3.15,4.80,13.98,4.92,3.54
2009.42,12.14,0.85,4.24,14.04,3.02,3.14,14.93,3.73,3.67,18.91,6.18,1.61,13.29,3.72,5.56,21.07,8.21,5.49,15.03,3.97,5.54,12.33,0.16,1.92,22.98,8.94,0.56,13.16,4.31,3.53,16.35,4.64,3.51
2009.43,12.34,3.00,7.17,14.20,5.91,8.14,14.82,6.48,6.61,20.00,9.88,5.23,13.29,4.85,5.91,18.84,5.83,7.16,12.87,2.63,5.90,6.15,-4.64,2.91,19.10,4.59,0.16,9.52,1.20,5.53,14.40,3.89,5.18
2009.44,9.95,-0.21,0.92,10.35,0.29,1.20,11.57,0.94,2.06,18.87,5.49,1.06,11.06,0.21,0.24,22.29,6.05,0.02,17.25,1.88,0.05,14.27,-0.96,0.10,23.01,7.23,0.33,11.41,1.12,3.78,16.25,2.66,0.72
2009.45,13.03,0.58,1.35,14.10,2.25,1.29,13.92,4.09,6.08,18.85,7.91,8.63,14.57,2.36,0.17,21.18,8.90,0.71,16.64,4.55,0.37,10.71,-2.42,0.72,17.69,5.02,0.36,6.53,-1.13,5.05,15.50,3.78,2.55
2009.46,12.33,0.89,7.83,12.60,2.72,3.15,13.39,4.40,2.26,18.27,6.24,1.08,9.83,1.97,2.43,17.01,3.67,3.27,9.96,-0.80,2.80,7.82,-6.80,0.87,16.39,1.40,1.03,7.37,-0.63,7.57,12.81,1.16,2.58
2009.47,8.71,2.38,4.06,9.63,3.17,1.23,9.51,3.11,2.40,14.25,5.25,2.29,8.35,1.09,1.83,16.89,2.30,0.36,11.73,-0.44,0.93,7.34,-5.98,0.26,16.67,2.63,0.59,7.05,-0.53,5.27,11.58,0.94,1.56
2009.48,9.07,-0.48,5.30,9.40,-0.46,4.62,10.15,0.07,4.97,13.92,3.31,7.85,4.75,-2.81,1.50,9.69,-0.31,4.18,6.80,-5.92,0.13,1.10,-12.21,0.36,13.81,0.13,0.22,4.62,-4.59,0.34,8.06,-2.77,2.90
2009.49,1.35,-6.22,5.07,2.04,-4.78,5.68,3.72,-3.94,6.81,11.02,1.29,6.22,-1.45,-9.56,2.81,8.88,-1.35,2.18,-2.79,-13.51,2.16,-7.57,-18.84,1.45,7.39,-2.75,4.40,-2.83,-12.47,0.54,2.27,-7.40,3.39
2009.50,-0.89,-10.65,2.48,1.05,-7.10,2.65,4.45,-3.33,4.71,12.20,3.50,8.29,-0.32,-8.19,1.38,12.60,0.56,2.08,1.21,-9.62,0.22,0.85,-11.04,0.85,13.27,2.42,2.92,4.52,-1.07,6.50,5.88,-3.88,3.19
2009.51,-2.02,-9.70,1.31,-0.64,-7.41,2.78,2.36,-4.67,4.42,11.02,0.80,4.24,0.56,-4.62,4.56,12.30,-0.55,3.67,1.49,-6.28,3.72,-1.38,-11.47,1.53,11.14,-0.66,1.23,3.78,-3.59,3.09,4.98,-4.24,3.23
2009.52,0.24,-8.43,5.17,1.04,-6.67,4.13,2.08,-4.75,2.01,8.70,-0.85,1.63,-3.41,-11.64,1.01,8.91,-2.76,1.39,-2.42,-11.78,0.39,-2.51,-13.72,0.57,10.69,0.24,1.75,2.87,-3.47,5.86,2.98,-6.55,1.76
2010.01,-2.04,-8.60,1.50,-3.87,-9.05,1.13,-2.30,-7.21,0.85,2.57,-6.94,0.35,-7.09,-14.68,1.15,5.65,-5.79,0.27,-8.62,-17.48,0.83,-2.71,-15.82,0.67,14.62,1.98,0.23,4.87,-1.12,4.91,0.25,-9.29,0.95
2010.02,-1.38,-12.39,0.03,-0.10,-9.06,0.13,2.23,-7.21,0.15,8.04,-5.07,0.50,-1.42,-9.60,0.12,10.98,-2.06,2.57,3.00,-9.10,0.02,5.34,-8.32,0.09,14.54,3.00,2.02,7.12,1.09,6.10,5.81,-5.55,1.13
2010.03,1.84,-6.71,3.57,3.75,-4.81,1.94,5.99,-1.32,4.10,14.66,4.75,9.35,1.08,-4.09,1.03,16.44,4.00,2.15,5.17,-2.10,1.29,3.32,-7.08,1.40,9.31,2.17,15.40,6.83,0.31,3.04,8.01,-0.76,4.31
2010.04,2.10,-8.72,5.32,2.63,-6.70,5.84,4.80,-3.52,6.01,11.64,1.44,7.64,-2.32,-9.47,2.11,11.90,0.06,4.67,0.53,-8.37,1.45,-0.55,-11.65,0.65,11.12,1.35,2.86,5.68,-0.76,2.76,5.22,-4.42,3.70
2010.05,-3.14,-13.07,0.19,-1.60,-10.30,1.04,0.90,-6.77,6.18,8.72,0.26,7.91,-1.45,-9.54,1.23,8.32,0.26,4.42,1.45,-6.98,1.30,1.13,-10.18,0.66,12.48,2.55,3.22,6.43,0.07,2.86,4.26,-4.52,3.28
2010.06,-0.27,-8.75,0.56,-0.94,-8.98,2.60,-0.07,-7.88,3.85,6.30,-2.12,2.91,-2.36,-11.58,1.39,7.77,-0.99,3.65,0.05,-9.53,0.67,-0.61,-12.41,0.80,12.11,1.67,2.15,6.68,-0.41,2.92,3.28,-5.98,2.16
2010.07,2.45,-4.50,1.07,1.15,-4.28,1.21,1.74,-5.06,0.69,8.33,-2.90,0.71,0.05,-9.12,0.66,12.26,-1.41,0.33,1.90,-8.53,0.61,0.15,-11.82,0.95,16.55,3.61,0.38,8.71,-0.77,2.03,5.74,-5.03,0.77
2010.08,4.04,-1.68,12.95,2.63,-3.68,8.80,3.96,-2.67,2.27,11.43,0.23,2.07,0.35,-7.42,1.68,11.28,-0.41,1.88,0.60,-10.03,1.33,0.49,-11.88,0.90,12.29,2.09,5.27,8.06,-1.68,3.86,5.89,-4.24,2.76
2010.09,4.97,-2.24,1.34,4.60,-2.59,0.83,4.51,-2.09,0.86,9.85,-0.86,1.97,3.75,-6.25,0.08,14.95,1.41,1.40,7.00,-4.92,0.41,6.09,-6.06,0.60,13.81,2.47,2.94,10.68,0.33,0.97,8.66,-2.28,1.13
2010.10,9.37,-3.23,0.90,10.66,-0.57,2.23,12.42,0.62,4.07,17.28,5.05,6.59,10.51,0.89,3.12,17.65,5.48,2.13,8.94,1.58,4.30,6.04,-5.08,1.51,12.25,0.69,3.08,7.22,-2.34,4.40,11.85,0.96,3.44
2010.11,12.67,-0.36,8.95,13.02,0.74,4.90,12.94,2.13,2.84,15.24,4.97,0.62,12.11,0.81,0.92,17.43,3.36,2.06,10.33,-0.15,0.70,8.27,-5.75,1.25,19.68,3.93,0.06,12.43,-1.18,0.53,13.41,0.91,1.52
2010.12,9.25,-1.18,8.24,10.87,0.06,5.79,14.28,2.56,3.70,17.34,4.82,3.76,9.72,-1.89,2.20,17.54,2.65,2.37,12.18,-1.43,2.47,8.43,-5.33,1.72,17.99,3.39,0.62,11.25,0.06,3.27,13.35,0.37,2.81
2010.13,11.97,1.55,12.68,13.63,2.28,7.04,15.50,3.15,4.71,21.31,6.80,3.10,17.07,3.49,1.35,22.67,6.72,0.67,20.01,4.15,1.60,11.39,-2.41,1.45,16.08,3.05,2.25,7.73,-0.69,8.49,16.92,3.21,2.96
2010.14,19.18,4.91,2.75,21.00,6.13,2.11,21.75,7.47,2.10,24.27,10.28,2.30,16.28,4.19,4.17,23.15,8.32,0.43,18.74,3.39,2.06,10.57,-3.89,1.17,17.49,3.24,1.82,8.53,-1.85,3.51,18.18,4.26,2.09
2010.15,13.16,0.61,2.19,15.48,2.49,1.45,18.14,3.94,1.09,24.05,8.75,0.36,19.64,5.64,0.71,23.19,11.31,3.66,22.43,7.92,1.53,14.99,0.42,0.98,18.59,4.82,2.87,14.13,2.16,1.81,19.54,5.74,1.60
2010.16,15.20,2.44,1.24,15.01,2.07,0.47,15.52,3.15,0.65,21.80,8.88,2.18,16.17,2.72,1.13,21.36,10.36,3.14,18.62,6.38,4.52,15.26,1.68,4.15,18.68,5.31,2.24,15.16,3.11,2.50,18.04,5.38,2.60
2010.17,14.90,3.06,2.35,15.79,4.66,4.43,16.88,5.16,4.09,22.04,10.39,5.77,17.12,6.17,4.27,23.84,9.74,0.87,18.69,6.41,3.59,11.79,-1.31,2.17,19.32,5.25,1.67,11.61,1.84,4.87,17.95,5.65,3.34
2010.18,23.15,9.08,2.57,23.14,9.42,4.01,22.74,10.10,3.37,26.79,15.55,9.04,18.53,7.48,4.36,26.69,10.71,0.47,20.58,5.78,1.32,11.40,-1.83,1.30,22.63,6.50,0.06,11.40,0.18,2.52,20.67,7.34,3.09
2010.19,14.30,2.48,2.11,14.43,3.15,3.46,16.51,5.95,3.59,24.32,13.35,0.96,14.99,5.14,5.94,25.38,14.13,4.89,16.11,6.36,6.60,12.36,0.21,3.55,20.96,6.54,0.96,16.79,3.42,1.21,18.51,7.11,3.54
2010.20,21.04,6.98,3.26,20.94,8.57,2.29,18.43,9.47,4.01,24.88,14.91,6.25,19.63,8.95,3.66,27.30,14.90,3.18,19.53,9.66,5.12,18.80,4.52,1.75,21.95,8.28,0.70,15.49,4.63,4.21,21.47,9.82,3.61
2010.21,26.64,11.41,0.71,25.72,13.22,0.66,22.88,13.15,3.29,27.56,16.36,2.82,26.99,14.46,1.13,29.62,16.82,1.22,28.39,15.34,1.81,20.10,5.45,2.40,20.41,6.47,1.54,13.08,3.94,4.46,24.71,12.17,2.06
2010.22,24.51,12.90,3.76,26.62,14.60,3.26,25.46,14.92,2.64,27.57,18.02,5.75,25.39,13.98,4.86,31.08,17.24,2.46,28.20,14.54,3.92,21.41,7.07,1.26,26.85,12.05,0.55,15.74,6.64,7.16,25.77,13.48,3.53
2010.23,20.25,9.68,5.41,21.47,10.24,5.11,22.50,12.14,3.29,28.67,18.19,2.64,22.71,12.82,6.03,31.98,20.38,3.08,27.40,16.46,7.99,22.09,8.87,3.58,27.59,13.26,0.13,17.59,6.82,3.71,25.44,14.01,3.96
2010.24,22.95,11.22,2.03,23.81,13.14,3.10,24.51,15.12,2.76,30.72,19.75,3.52,24.65,15.50,6.94,31.99,19.72,1.81,27.57,16.74,7.43,20.59,6.72,3.24,27.67,11.12,0.03,17.54,5.71,1.42,26.11,14.28,3.52
2010.25,27.39,14.93,2.81,27.15,15.98,2.47,27.07,16.09,1.83,31.17,19.90,2.52,26.43,16.01,5.78,33.42,20.55,1.11,30.37,18.06,4.73,26.03,9.89,1.44,29.53,13.05,0.06,21.39,8.82,0.90,28.65,15.82,2.44
2010.26,25.01,12.90,2.29,24.87,12.93,2.25,24.95,13.24,1.09,29.21,18.96,4.40,24.76,13.23,2.53,30.18,19.81,7.79,29.82,16.65,1.19,27.42,11.36,0.88,31.61,15.08,0.06,21.23,8.02,0.76,27.65,15.03,2.81
2010.27,31.51,18.77,0.98,31.33,18.02,2.35,29.11,16.21,2.37,30.42,18.51,2.55,28.39,17.66,3.34,30.02,20.09,5.60,27.40,17.52,7.89,24.23,9.09,2.50,31.13,15.24,0.09,25.91,9.85,0.11,28.53,16.02,3.24
2010.28,28.50,18.47,4.68,28.20,17.83,4.46,26.31,16.39,6.69,30.20,20.27,5.69,27.53,16.69,3.87,32.44,21.19,2.02,30.93,18.61,4.24,28.72,11.79,0.73,33.73,18.09,0.26,25.41,9.67,0.07,29.64,17.12,3.07
2010.29,27.80,16.49,4.64,28.28,17.85,4.97,27.69,18.04,3.43,31.01,21.01,3.01,27.48,17.75,7.19,32.57,21.15,1.67,31.72,20.41,5.24,27.78,12.29,2.24,32.59,17.20,0.70,26.04,9.99,0.04,29.73,17.62,3.21
2010.30,27.50,14.14,1.81,26.91,14.81,2.62,26.58,15.69,3.17,31.21,21.06,3.75,26.68,16.36,3.45,31.32,20.12,3.46,30.79,19.31,2.61,28.55,13.12,2.00,30.40,16.22,1.60,27.84,12.01,0.41,29.30,17.03,2.71
2010.31,27.16,14.90,2.92,26.96,16.45,1.76,25.31,16.10,3.13,30.85,20.76,4.52,26.86,16.50,2.67,34.15,20.70,1.40,31.61,19.39,2.56,27.08,12.43,2.61,31.04,15.35,0.59,26.36,11.51,0.33,29.42,16.99,2.42
2010.32,27.23,14.27,1.41,27.13,16.57,1.30,26.30,16.41,4.02,31.32,20.94,3.51,28.88,18.47,4.92,34.52,21.39,0.93,34.27,20.31,3.05,26.94,11.44,1.80,30.06,14.40,0.30,24.54,10.52,0.55,29.94,17.18,2.37
2010.33,26.47,13.72,1.15,26.10,15.11,2.03,25.13,15.98,4.15,29.87,20.81,7.47,26.25,15.56,2.36,33.91,21.12,2.22,29.49,16.93,4.00,26.84,10.64,0.98,32.14,16.17,0.52,27.50,11.00,0.10,28.99,16.33,2.88
2010.34,22.09,13.10,7.62,22.02,13.25,9.11,22.90,13.88,3.06,28.91,18.67,4.62,25.17,13.38,0.61,32.62,18.52,1.27,29.78,14.63,2.05,27.60,10.30,0.70,32.00,16.00,0.82,24.08,7.92,0.29,27.95,14.54,2.24
2010.35,30.85,16.42,2.73,29.27,15.36,0.33,27.56,14.00,0.28,29.11,17.27,1.48,26.37,15.18,4.19,31.37,18.64,3.07,28.53,15.19,4.65,23.45,7.71,1.33,29.87,13.30,0.23,20.63,7.49,1.90,27.59,14.16,2.25
2010.36,22.57,11.27,1.41,21.87,11.12,1.21,22.75,9.84,0.21,28.56,15.97,1.81,21.19,9.37,1.86,30.04,18.26,9.11,26.27,12.73,3.02,22.22,6.20,1.67,27.64,12.06,0.39,17.54,6.28,1.92,24.93,11.86,2.82
2010.37,18.88,8.32,3.30,19.33,8.97,3.46,21.56,9.97,2.86,29.04,15.75,1.71,21.79,9.55,2.57,31.07,18.13,1.73,26.84,12.51,3.47,23.43,6.24,0.70,29.50,12.61,0.07,21.82,9.29,2.45,25.67,11.90,1.96
2010.38,22.13,9.06,0.78,23.21,10.31,0.71,24.88,11.51,0.60,30.20,16.75,0.68,22.81,11.59,4.56,29.05,17.97,3.47,25.77,13.07,5.02,21.55,5.83,1.51,28.19,11.98,0.59,18.42,6.89,3.31,25.37,12.24,2.39
