Week,D01.Tmax,D01.Tmin,D01.prcp,D02.Tmax,D02.Tmin,D02.prcp,D03.Tmax,D03.Tmin,D03.prcp,D04.Tmax,D04.Tmin,D04.prcp,D05.Tmax,D05.Tmin,D05.prcp,D06.Tmax,D06.Tmin,D06.prcp,D07.Tmax,D07.Tmin,D07.prcp,D08.Tmax,D08.Tmin,D08.prcp,D09.Tmax,D09.Tmin,D09.prcp,MS.Tmax,MS.Tmin,MS.prcp
2009.07,14.39,-1.25,1.24,12.78,-2.43,1.37,15.52,-0.01,1.25,13.10,-0.83,1.32,16.62,1.91,0.88,14.74,0.81,0.89,12.92,3.62,1.02,11.58,2.27,0.53,18.31,5.21,1.38,14.88,1.21,1.10
2009.08,16.00,2.94,9.30,12.46,1.52,8.03,17.51,4.20,4.88,13.25,2.58,19.13,19.75,5.28,1.22,17.07,4.90,1.39,15.11,5.02,1.00,13.42,3.96,1.45,19.88,7.19,0.41,16.56,4.40,5.05
2009.09,12.65,2.13,1.00,11.59,1.29,1.28,14.89,3.16,0.47,12.14,1.19,0.38,16.86,4.07,0.30,15.51,2.48,0.09,13.94,4.22,0.07,12.30,1.64,0.92,18.43,4.35,0.37,14.76,2.87,0.48
2009.10,18.11,8.44,6.34,16.00,7.59,6.37,18.80,9.59,10.62,16.67,8.13,11.23,20.03,10.91,12.76,19.09,9.45,6.16,16.70,9.24,7.34,16.78,8.49,2.00,24.98,14.83,0.62,19.08,10.02,7.39
2009.11,19.20,5.81,0.98,17.25,4.54,0.23,19.54,7.26,0.70,17.00,5.03,2.07,21.25,8.32,2.56,19.67,7.00,4.71,16.23,6.71,4.50,15.52,6.88,10.11,23.58,12.00,7.21,19.35,7.38,3.65
2009.12,22.01,10.38,13.05,19.85,8.82,12.27,22.91,10.75,12.09,18.62,9.01,13.18,23.66,11.98,16.65,20.95,9.92,21.82,18.28,8.88,23.77,15.98,7.61,27.85,23.21,13.85,32.00,21.05,10.51,19.46
2009.13,20.35,4.94,6.06,18.44,3.59,3.36,20.59,6.51,1.79,17.64,4.74,3.85,21.44,8.15,1.79,19.75,6.66,2.32,16.16,5.92,2.08,15.29,6.12,2.35,22.90,11.24,4.27,19.65,6.81,3.05
2009.14,20.91,6.07,1.02,17.84,4.18,1.54,21.79,6.44,1.08,17.42,4.02,0.54,22.54,6.78,0.14,19.53,4.96,0.37,17.12,5.84,0.04,15.34,4.70,0.19,23.16,10.04,0.14,20.00,6.11,0.51
2009.15,19.45,6.96,4.72,18.04,5.89,3.16,20.71,8.29,4.77,17.02,5.32,4.39,22.38,9.02,6.71,20.25,7.00,5.48,17.03,7.34,10.26,15.81,6.64,17.76,23.75,12.16,4.56,19.94,7.92,6.33
2009.16,21.52,9.94,3.98,22.89,9.97,4.58,26.14,12.17,1.53,21.30,8.82,2.78,26.86,13.33,3.06,23.86,10.40,1.02,20.00,10.21,2.20,18.33,8.33,0.92,26.84,14.08,0.28,23.74,11.18,2.20
2009.17,24.04,14.95,2.58,24.53,15.18,3.01,28.08,17.62,1.76,23.77,13.81,0.73,27.36,17.40,0.92,25.88,14.92,0.56,20.83,13.49,0.74,19.27,10.87,0.15,27.58,17.72,0.01,25.19,15.51,1.06
2009.18,20.20,13.68,22.25,21.22,14.54,13.04,25.40,17.06,22.73,21.71,14.51,15.03,27.36,18.31,8.45,24.92,16.16,6.11,21.33,14.40,6.83,19.67,12.69,17.12,28.99,20.62,3.74,24.21,16.34,11.57
2009.19,21.55,13.29,7.73,21.95,13.59,7.16,27.02,17.65,11.20,21.72,13.99,9.51,28.88,19.17,6.13,25.93,16.39,4.31,22.21,14.38,1.71,20.18,12.69,5.30,30.26,20.03,2.79,25.24,16.30,6.10
2009.20,22.84,10.90,1.30,22.42,10.24,1.72,25.81,13.27,3.70,21.39,10.24,3.88,25.12,14.15,4.95,22.04,11.93,6.62,18.98,10.55,1.78,16.73,9.74,7.92,26.64,15.77,3.43,23.01,12.30,4.08
2009.21,23.58,15.78,7.80,24.09,15.72,6.87,27.18,18.26,6.84,23.04,15.07,8.46,28.30,18.52,3.08,25.23,15.99,9.80,21.27,13.41,3.10,18.95,12.40,7.25,29.20,19.08,7.88,25.28,16.49,6.74
2009.22,26.07,14.08,2.76,25.37,13.35,1.37,29.88,17.05,1.92,25.50,13.75,4.27,29.79,16.97,1.73,27.04,14.37,2.84,22.53,12.52,0.40,19.89,11.67,3.67,29.82,17.78,2.17,26.90,15.04,2.36
2009.23,26.53,16.39,2.73,28.09,16.94,3.34,31.16,19.92,0.84,26.03,15.58,3.17,32.04,20.19,0.00,28.50,16.50,0.08,24.30,15.08,0.00,21.55,13.22,0.00,32.34,20.17,0.00,28.62,17.59,1.03
2009.24,28.14,18.34,2.32,29.27,18.53,4.01,33.62,22.23,0.28,27.51,17.59,2.71,34.49,22.62,0.00,30.90,18.94,0.26,26.15,16.53,0.00,23.44,15.27,0.00,35.24,23.32,0.00,30.73,19.84,0.98
2009.25,30.35,19.04,0.47,31.59,19.40,0.00,35.49,22.38,2.03,29.09,18.23,1.01,36.52,22.73,0.00,32.41,19.30,0.11,27.53,17.20,0.66,24.79,15.54,0.19,36.86,24.09,0.77,32.51,20.33,0.53
2009.26,29.23,16.87,0.17,29.25,16.59,0.47,34.94,20.71,0.91,28.46,16.21,0.63,36.37,21.39,0.32,32.51,17.65,0.12,27.91,16.44,0.08,25.04,14.91,0.01,36.85,22.80,3.22,32.08,18.71,0.77
2009.27,27.17,17.52,4.39,28.57,18.01,3.34,32.64,20.93,0.73,26.57,17.01,2.26,33.18,21.69,3.55,29.61,18.53,3.61,24.81,16.53,4.63,22.63,14.58,3.69,33.34,22.35,9.04,29.54,19.13,4.10
2009.28,27.20,18.17,9.08,28.40,18.52,7.31,32.75,21.73,7.94,26.48,17.22,7.41,32.66,22.02,7.06,29.52,18.86,4.60,24.86,16.62,3.44,22.75,14.67,4.79,33.39,22.66,4.71,29.43,19.48,6.26
2009.29,24.22,14.61,6.15,25.96,14.88,5.96,26.93,16.33,3.81,25.08,14.50,4.21,31.06,19.01,6.59,28.08,15.52,2.45,23.37,14.29,4.80,21.55,12.57,0.29,32.22,20.63,1.08,27.43,16.42,3.99
2009.30,22.95,15.95,17.38,26.92,19.07,7.73,26.92,19.48,18.32,25.28,17.30,11.59,31.26,22.02,17.51,28.87,18.81,10.04,23.96,16.39,6.62,22.42,14.54,6.57,32.85,22.93,7.82,27.78,19.18,11.85
2009.31,27.30,18.18,3.87,29.04,18.52,1.95,29.23,19.90,1.99,26.81,17.72,2.90,32.94,22.76,3.60,25.84,16.73,1.60,24.42,16.72,3.89,22.73,14.77,1.96,33.47,22.96,4.03,28.78,19.30,2.93
2009.32,27.80,17.50,0.14,25.46,16.03,3.54,32.93,21.33,0.24,27.06,17.49,2.98,33.41,22.24,1.04,29.78,18.86,2.25,24.82,16.78,1.49,22.65,14.81,1.83,32.84,23.05,5.51,29.36,19.30,2.31
2009.33,27.32,17.91,2.50,24.33,16.36,2.29,32.03,21.27,3.81,25.75,17.14,6.32,32.67,21.94,5.46,28.51,18.89,5.66,24.11,16.67,4.52,21.72,14.52,7.19,31.51,22.63,11.13,28.34,19.18,5.80
2009.34,25.05,14.01,0.08,23.36,12.95,0.58,30.26,17.29,0.01,24.71,14.07,0.56,30.58,17.20,0.14,26.88,14.67,0.51,22.89,12.58,0.37,20.43,11.40,0.01,30.51,18.32,1.05,26.87,15.22,0.41
2009.35,21.73,12.01,1.01,22.48,12.12,0.50,29.00,16.74,2.48,22.12,13.22,3.22,29.63,17.52,1.64,26.23,15.47,3.25,22.53,13.29,3.30,20.67,12.44,1.98,31.30,20.28,4.87,25.88,15.38,2.60
2009.36,23.32,14.61,2.43,24.14,14.87,6.01,31.24,19.98,5.47,23.33,14.88,3.95,31.89,20.46,1.80,27.26,17.57,3.44,22.86,15.21,3.82,20.83,13.72,5.27,30.09,21.62,9.97,26.93,17.59,4.67
2009.37,20.53,15.52,11.05,21.85,16.42,17.18,28.68,21.57,15.70,22.12,16.46,16.65,29.89,21.89,7.41,26.28,19.39,11.92,21.86,16.34,4.70,20.01,14.56,13.56,30.81,22.73,8.86,25.59,18.96,11.65
2009.38,23.83,17.32,8.55,21.16,16.39,15.03,28.73,21.04,9.32,22.09,16.31,16.02,29.53,21.62,9.62,27.62,19.60,12.55,22.19,16.41,6.76,21.14,14.91,7.31,31.49,22.60,6.87,26.09,19.02,10.50
2009.39,22.32,9.23,1.50,19.75,8.20,2.09,26.40,12.33,3.37,19.81,9.10,4.20,27.40,13.25,4.63,24.06,10.75,3.37,21.21,10.94,4.34,19.03,9.78,4.24,29.48,17.18,2.28,23.96,11.64,3.41
2009.40,19.45,10.74,8.80,18.15,10.11,10.37,24.19,14.48,13.89,18.97,10.92,11.52,26.51,16.60,10.14,23.96,15.04,6.77,20.95,14.11,5.98,19.54,13.34,2.99,30.43,21.92,8.84,23.26,14.72,9.11
2009.41,15.52,10.17,12.91,14.25,9.32,10.45,19.04,13.23,19.34,15.29,9.85,16.66,21.16,14.41,14.76,18.93,13.06,9.29,17.37,11.71,13.21,15.64,10.74,9.55,27.02,17.64,9.45,18.97,12.70,12.85
2009.42,15.99,5.40,6.05,14.79,4.29,3.75,19.22,6.76,4.93,15.09,4.57,3.43,20.06,7.25,3.04,18.29,5.28,1.52,15.13,5.02,5.92,14.13,4.32,1.30,22.58,9.36,0.87,17.84,6.09,3.13
2009.43,17.65,7.76,12.49,16.54,6.29,9.52,21.31,8.77,10.17,16.52,6.87,9.67,22.70,8.51,9.85,19.94,7.36,6.42,16.74,7.11,7.38,15.48,6.28,4.41,22.90,12.10,3.33,19.46,8.15,8.05
2009.44,18.17,4.48,0.00,16.35,3.06,0.01,21.57,6.21,0.00,15.82,3.98,0.17,22.57,6.22,0.01,19.64,3.74,0.01,17.13,4.62,0.00,15.23,3.91,0.03,23.83,8.24,0.32,19.50,5.16,0.08
2009.45,18.85,5.91,0.01,17.01,4.82,0.04,21.94,7.82,0.00,16.52,5.40,1.28,22.26,8.94,0.01,18.88,6.63,3.85,16.32,6.56,0.15,14.63,6.00,5.69,22.20,10.58,8.56,19.25,7.28,2.36
2009.46,14.75,4.24,1.01,12.92,2.98,1.19,16.85,4.83,1.29,13.65,2.72,1.16,18.24,5.51,1.14,16.26,2.70,1.05,14.52,3.74,1.27,13.08,2.76,0.44,19.49,6.16,0.62,15.99,4.13,1.02
2009.47,13.39,3.34,0.23,11.82,2.77,0.74,15.48,4.01,0.37,12.18,3.64,0.53,16.21,5.38,0.74,14.04,4.00,1.44,12.76,4.45,1.08,10.81,3.70,1.32,18.03,6.45,0.42,14.30,4.40,0.75
2009.48,9.82,0.86,8.73,8.16,0.36,7.70,11.24,2.00,6.05,9.53,1.68,4.62,12.84,3.20,3.82,12.17,2.15,4.03,9.86,2.92,6.74,9.66,2.35,9.89,15.74,5.00,10.97,11.46,2.48,6.61
2009.49,7.57,-1.88,8.05,6.84,-1.23,7.38,9.89,0.22,6.01,8.19,0.23,10.26,12.27,2.26,8.66,10.61,0.86,8.38,10.08,2.66,10.40,8.91,1.96,10.40,15.64,5.59,17.17,10.49,1.46,9.94
2009.50,9.32,1.19,3.37,8.91,1.63,3.29,11.60,2.76,3.14,9.51,2.26,3.87,13.59,4.84,7.33,12.14,3.64,13.20,10.72,4.12,17.48,10.01,4.08,32.59,17.08,8.58,29.00,11.93,4.00,12.31
2009.51,8.63,0.36,6.36,8.68,0.03,5.42,12.46,0.69,8.21,9.47,0.08,4.59,14.99,2.04,5.01,12.99,0.72,4.66,11.81,1.11,4.10,10.19,0.93,6.42,15.77,3.93,3.88,12.19,1.29,5.20
2009.52,5.99,-2.28,1.56,5.62,-2.17,2.22,8.93,-1.14,3.02,7.15,-0.96,2.55,10.17,0.37,2.63,9.51,-0.69,2.24,8.66,0.51,3.08,8.12,0.37,3.95,13.59,2.47,4.00,9.07,-0.20,2.82
2010.01,0.09,-8.05,0.34,-0.38,-7.95,0.15,0.90,-7.44,0.68,0.82,-6.56,0.28,2.67,-6.30,1.08,2.66,-6.90,0.88,3.91,-4.33,1.82,3.16,-4.10,0.82,7.50,-4.51,0.94,2.60,-6.24,0.78
2010.02,5.52,-5.84,0.00,5.87,-6.06,0.22,7.70,-5.61,0.46,5.66,-5.48,0.02,9.59,-4.20,0.49,8.38,-5.76,0.13,7.78,-3.12,0.27,7.10,-3.48,0.58,11.81,-1.69,1.36,8.07,-4.51,0.43
2010.03,13.31,4.92,11.44,12.07,4.56,13.70,16.73,6.64,10.99,12.68,4.22,10.90,19.12,6.99,10.97,16.46,4.26,8.81,14.35,4.33,7.82,12.88,3.59,7.63,18.87,7.90,8.39,15.72,5.52,10.13
2010.04,9.75,0.34,7.15,7.92,-0.27,4.76,13.15,1.41,7.85,10.05,0.72,8.31,15.58,2.85,6.74,13.33,1.47,7.58,12.62,2.39,4.95,11.39,1.54,6.36,17.73,4.50,6.28,12.93,1.87,6.77
2010.05,6.79,-2.61,4.22,5.80,-1.79,5.24,7.54,-0.43,5.71,7.13,-0.66,7.76,9.29,1.72,8.70,9.18,0.85,9.50,7.36,1.88,10.33,7.81,1.27,12.47,14.01,4.40,11.26,8.75,0.79,8.50
2010.06,4.45,-2.95,3.66,3.30,-2.51,2.98,5.12,-1.66,2.27,4.65,-1.74,1.48,6.67,-1.14,3.47,5.91,-1.90,3.06,5.80,-0.31,3.11,5.15,-0.92,4.87,9.66,0.19,9.48,5.93,-1.37,3.97
2010.07,8.06,-4.99,1.46,6.72,-3.73,0.59,9.89,-3.45,0.99,8.11,-2.79,1.09,11.57,-2.58,0.86,9.91,-3.88,0.97,9.23,-2.05,1.22,8.25,-2.29,1.55,13.64,-1.37,0.76,9.89,-2.92,1.00
2010.08,11.74,-2.16,2.60,8.77,-1.46,2.69,11.64,-0.00,1.92,10.62,-0.79,1.16,13.05,0.85,2.45,12.19,-0.26,2.51,10.15,1.38,4.84,10.08,0.31,6.78,15.75,2.72,2.01,11.94,0.22,2.69
2010.09,11.65,-2.47,0.15,8.88,-2.19,0.20,12.02,-0.74,0.60,8.85,-1.11,0.86,13.09,0.25,2.25,11.65,-1.33,5.25,10.26,-0.01,7.67,9.48,0.05,4.99,15.48,1.34,6.66,11.60,-0.55,3.19
2010.10,20.21,5.33,4.91,14.62,4.48,7.18,20.71,7.28,6.79,14.97,5.08,8.51,20.92,8.69,6.19,18.32,5.88,11.68,15.63,6.84,3.52,14.30,5.28,3.29,20.74,9.02,3.33,18.20,6.71,6.45
2010.11,12.87,4.45,0.02,13.67,4.87,0.14,17.02,5.56,0.12,12.04,5.06,0.13,18.27,6.05,0.15,15.01,4.48,0.11,16.98,4.29,0.11,11.89,3.50,0.25,19.15,5.74,0.99,15.59,5.08,0.26
2010.12,15.54,3.83,4.04,15.94,3.60,6.92,18.22,5.11,4.54,14.02,3.82,5.81,19.79,5.97,4.56,16.89,3.75,3.83,14.77,4.30,2.59,13.31,3.58,5.12,19.50,6.54,6.06,16.91,4.71,4.94
2010.13,23.32,7.60,4.63,20.36,5.82,4.31,22.54,7.72,3.95,17.61,5.29,2.07,23.12,8.73,2.46,20.71,6.21,2.06,17.36,7.03,0.86,15.97,5.07,0.20,22.85,9.68,0.01,20.78,7.23,2.19
2010.14,22.30,9.38,3.49,22.67,8.60,2.35,25.19,11.45,1.90,19.87,8.56,1.76,25.96,12.64,1.62,22.74,9.60,4.77,19.46,9.46,0.84,17.14,7.83,6.26,24.47,12.29,1.66,22.72,10.31,2.58
2010.15,25.18,9.10,0.00,25.56,7.81,0.00,28.03,10.72,0.00,21.57,7.71,0.00,27.80,10.66,0.09,24.54,7.49,0.00,24.02,9.17,0.01,18.65,6.70,0.36,26.26,12.24,0.02,24.98,9.29,0.05
2010.16,22.20,9.56,4.57,21.61,7.84,2.27,25.20,11.59,6.46,19.36,7.84,9.35,25.69,12.86,1.60,22.60,9.85,2.40,19.01,9.67,0.63,17.25,8.35,1.71,25.66,14.79,3.87,22.62,10.66,3.73
2010.17,23.85,10.31,4.72,20.93,9.66,5.56,24.45,11.93,3.76,18.91,8.33,3.83,25.71,12.89,0.72,22.50,10.19,2.89,19.80,10.05,0.42,13.86,6.66,3.74,26.21,15.37,0.47,22.44,11.03,2.63
2010.18,29.77,15.42,10.23,26.24,13.39,19.38,29.66,15.77,7.91,23.00,12.71,7.36,30.55,16.55,6.64,26.32,14.01,6.05,22.67,11.98,2.35,20.25,11.63,5.88,29.66,19.54,10.69,26.97,14.99,8.51
2010.19,26.38,14.47,3.78,23.31,13.59,2.37,27.35,16.75,0.48,20.61,12.29,0.96,27.92,17.04,0.37,25.27,13.91,0.27,22.22,13.85,0.14,19.63,11.09,0.22,28.71,19.00,0.53,25.08,15.06,0.90
2010.20,27.96,15.90,5.39,24.21,13.61,9.86,28.41,17.13,5.24,21.55,13.12,10.98,29.43,18.22,5.69,26.19,15.54,10.22,22.78,14.45,4.94,20.39,12.52,9.34,30.18,19.93,12.12,26.22,16.03,8.48
2010.21,32.42,19.51,2.34,28.48,16.21,2.96,31.97,20.20,2.62,24.84,15.01,1.85,32.22,20.18,2.49,28.57,16.42,2.56,24.08,14.39,2.61,17.27,10.45,2.91,32.94,20.10,2.55,28.81,17.42,2.51
2010.22,28.52,17.92,2.28,27.53,18.19,2.69,31.47,20.63,2.26,23.64,15.89,3.43,31.27,20.74,2.94,27.47,17.83,3.41,22.90,15.11,4.93,16.35,10.65,5.95,30.63,20.78,11.06,27.40,18.09,4.49
2010.23,32.83,21.12,0.89,28.89,18.63,3.62,33.03,22.06,1.82,25.19,16.32,4.13,33.61,23.06,0.73,29.43,18.72,0.68,24.84,17.22,1.42,17.75,11.52,1.06,33.04,23.01,3.05,29.46,19.64,1.99
2010.24,35.12,22.66,1.66,31.28,20.29,1.33,34.88,23.24,0.90,26.95,18.08,1.74,35.00,23.05,3.15,31.21,19.73,3.67,25.55,16.98,3.44,23.66,15.23,2.63,34.42,23.36,2.78,31.46,20.70,2.47
2010.25,35.96,23.40,0.57,31.47,20.00,1.09,35.49,23.24,0.44,27.03,17.70,1.85,35.25,23.18,1.92,30.70,19.37,1.61,25.72,16.89,1.96,23.20,14.83,1.39,33.90,22.79,3.62,31.49,20.54,1.77
2010.26,33.74,21.62,1.93,29.89,18.44,2.50,33.44,22.30,5.44,25.44,17.06,3.76,33.41,22.87,5.74,29.61,19.58,4.13,24.32,16.65,6.15,22.28,15.06,4.49,31.37,23.33,20.72,29.76,20.13,6.76
2010.27,34.07,21.86,1.10,30.33,19.33,2.06,33.07,22.12,2.84,25.64,17.16,0.90,33.43,22.48,2.86,29.74,19.16,1.86,24.19,16.77,2.90,22.39,14.85,4.80,32.05,23.16,5.77,29.94,20.07,2.82
2010.28,34.16,23.49,7.43,30.38,20.83,12.46,34.24,23.92,2.75,26.78,18.40,3.44,34.78,23.77,1.47,30.97,20.38,4.05,25.81,17.39,1.20,23.55,15.75,2.28,33.74,24.26,2.42,31.06,21.33,3.90
2010.29,34.66,23.36,0.66,30.83,20.71,0.38,34.36,22.90,0.94,26.99,17.84,0.90,34.29,22.78,2.89,30.64,19.90,2.24,24.90,17.06,3.93,22.94,15.19,4.22,33.33,24.00,3.04,30.88,20.81,2.14
2010.30,34.63,23.21,6.33,31.08,20.69,6.72,34.52,23.41,4.71,27.24,18.11,4.03,33.74,22.90,4.30,30.80,20.17,3.20,25.14,16.90,4.00,22.90,15.31,3.78,34.26,23.53,5.81,31.02,20.86,4.71
2010.31,33.41,21.96,2.47,32.94,21.76,0.65,37.63,24.77,2.07,29.23,18.91,2.56,37.42,24.84,3.90,32.78,21.00,3.02,26.43,18.38,4.88,24.51,16.18,3.15,35.33,24.83,3.98,32.88,21.87,3.06
2010.32,35.44,24.47,1.91,32.80,21.68,0.49,36.44,24.32,1.20,28.18,18.70,3.58,35.42,23.92,4.13,31.84,20.67,5.16,25.83,17.94,7.77,23.28,15.98,5.58,33.65,24.44,10.22,31.92,21.69,4.72
2010.33,30.54,20.63,1.02,31.42,21.27,5.65,35.90,24.44,1.26,26.80,18.52,4.76,34.06,24.23,5.32,29.46,21.19,7.43,24.27,17.78,14.19,22.23,16.01,8.34,33.36,24.58,10.16,30.36,21.46,6.51
2010.34,34.27,19.93,0.82,29.70,17.61,1.09,34.86,21.08,0.05,26.32,16.28,0.17,34.09,21.34,1.95,30.05,18.41,1.89,24.83,16.05,2.86,22.61,14.17,3.78,33.17,22.70,7.85,30.47,19.05,2.46
2010.35,32.74,20.06,1.49,27.95,16.83,1.84,32.26,19.22,1.65,24.41,14.49,3.56,32.07,20.46,1.90,28.10,17.12,2.21,23.49,15.84,1.78,21.27,13.88,4.60,31.10,21.79,12.41,28.64,18.11,3.83
2010.36,33.04,18.28,1.95,28.83,16.12,2.03,33.58,18.60,2.72,25.40,14.10,2.00,33.90,19.42,0.16,29.94,15.89,0.04,24.33,15.04,0.59,22.38,12.89,0.05,32.49,21.93,0.28,29.91,17.34,0.97
2010.37,33.76,17.18,1.06,29.91,14.78,1.14,34.17,17.69,1.63,25.99,13.03,0.72,34.66,18.19,0.24,30.66,15.37,0.08,24.95,13.84,0.01,23.13,12.45,0.01,33.53,20.51,0.22,30.69,16.28,0.52
2010.38,36.40,17.50,0.52,32.13,15.61,1.60,35.79,18.20,0.00,27.62,13.44,0.04,35.56,19.37,0.25,31.44,15.76,0.33,24.48,13.84,0.99,23.21,12.93,0.70,32.89,21.81,0.48,31.61,16.97,0.48
2010.39,28.16,11.10,0.29,24.40,9.27,1.08,28.49,12.04,0.36,21.48,9.01,1.07,28.62,12.42,0.51,24.89,10.08,1.09,20.95,9.18,0.76,19.45,8.66,0.67,29.20,14.75,6.08,25.58,11.04,1.53
2010.40,26.51,6.34,0.00,22.81,4.82,0.02,26.55,6.98,0.00,20.04,4.88,0.00,27.08,6.88,0.01,23.63,5.12,0.01,19.81,5.26,0.00,18.15,4.78,0.00,27.42,9.59,0.00,24.05,6.27,0.00
2010.41,29.29,10.82,1.53,25.46,8.04,0.71,29.09,11.24,0.97,22.23,7.96,1.20,29.44,11.01,0.68,25.70,8.46,1.62,21.58,8.10,0.73,19.86,7.43,0.30,28.53,12.68,0.02,26.15,9.75,0.85
2010.42,27.34,7.85,0.14,24.95,6.16,0.19,28.19,9.03,0.16,21.24,5.64,0.47,28.79,10.19,0.98,25.20,6.47,0.29,20.89,8.27,4.30,19.35,5.98,0.16,28.02,11.65,0.09,25.39,8.19,0.66
2010.43,26.09,10.73,5.35,22.68,8.51,6.57,26.64,11.26,4.80,20.16,8.28,5.65,27.36,12.46,5.23,24.37,10.33,6.28,20.54,10.73,1.18,19.15,9.27,1.75,27.65,15.92,5.00,24.33,11.15,4.95
2010.44,19.81,5.03,8.87,17.41,4.02,4.98,19.40,7.07,8.59,14.64,4.25,6.62,20.09,7.64,5.74,18.27,5.76,5.55,15.39,6.43,3.10,14.64,5.41,4.45,22.71,10.26,3.71,18.42,6.47,5.66
2010.45,22.15,3.46,0.09,20.00,1.87,0.04,22.17,4.33,0.02,16.71,1.58,0.03,22.84,3.70,0.04,19.83,1.59,0.00,17.17,3.31,0.01,15.39,1.73,0.00,22.88,5.34,0.00,20.29,3.06,0.02
2010.46,15.25,3.65,4.35,13.88,2.76,4.08,15.04,5.17,4.34,13.44,3.71,5.41,18.24,6.78,7.50,15.40,5.45,8.59,13.09,5.05,4.67,12.83,4.82,6.17,21.49,9.70,6.02,16.00,5.58,5.99
2010.47,21.63,8.49,5.56,18.85,6.56,4.77,21.39,8.75,2.66,16.53,6.65,3.77,23.19,10.09,2.79,20.08,8.42,4.15,17.53,8.68,3.33,16.20,7.24,4.19,23.87,11.69,1.61,20.37,8.75,3.47
2010.48,14.48,0.54,5.49,13.77,-0.71,6.93,16.05,1.95,6.20,11.88,0.69,8.52,17.11,2.04,7.85,14.83,0.24,5.53,13.49,1.52,4.56,12.06,0.46,2.64,19.26,3.50,3.14,15.17,1.29,5.91
2010.49,8.35,-4.07,0.33,6.81,-4.44,0.70,8.41,-2.45,0.25,6.58,-2.94,0.13,11.44,-2.28,0.23,9.21,-3.76,0.15,9.08,-0.95,0.15,8.38,-2.23,0.03,13.34,-1.11,0.11,9.43,-2.66,0.22
2010.50,8.63,-3.48,2.39,6.10,-4.53,5.10,9.06,-1.22,1.80,7.04,-2.26,3.17,12.15,0.22,2.21,9.98,-0.95,2.61,9.72,1.21,1.85,9.05,0.19,2.16,14.47,2.36,1.20,9.99,-0.76,2.47
2010.51,11.82,-0.70,0.39,10.26,-1.02,0.66,11.13,0.35,0.39,9.69,0.13,0.52,14.57,1.60,0.36,12.52,0.37,0.22,11.71,2.19,0.43,10.50,0.80,0.40,16.96,3.13,0.87,12.56,0.91,0.48
2010.52,9.48,-0.52,3.59,9.25,0.31,5.04,11.67,0.47,6.29,9.03,0.97,10.40,13.23,1.70,9.26,11.21,0.51,9.32,9.69,1.99,5.75,9.05,0.92,5.74,14.21,2.96,4.56,11.17,1.18,7.11
2011.01,12.36,-2.43,0.94,9.62,-3.10,0.92,12.41,-1.09,0.48,9.50,-0.91,0.41,13.99,-0.34,1.12,12.37,-0.92,1.09,11.54,0.70,1.10,10.70,0.11,4.58,17.06,2.82,4.82,12.52,-0.42,1.72
2011.02,1.66,-7.73,3.14,1.58,-7.95,1.87,2.78,-5.09,1.13,2.30,-4.73,1.95,4.17,-3.69,1.49,3.59,-4.55,1.52,3.98,-2.00,2.62,4.10,-2.35,2.27,8.69,-1.97,1.25,3.92,-4.33,1.80
2011.03,7.08,-1.77,1.28,5.77,-2.07,1.16,9.15,1.55,1.39,7.59,0.59,0.68,11.52,2.63,2.69,10.52,1.98,1.30,9.12,2.11,3.88,9.29,1.75,3.50,15.15,3.18,2.51,9.95,1.35,1.98
2011.04,9.55,-0.43,2.92,9.05,-0.65,3.89,12.19,0.42,5.70,9.04,-0.09,6.26,14.21,0.39,6.38,12.21,-1.06,4.07,10.94,0.33,6.04,9.94,-0.63,2.92,15.85,1.40,1.90,11.91,0.04,4.55
2011.05,10.27,0.33,4.03,9.48,0.30,6.65,10.00,1.09,5.32,8.62,0.91,4.70,9.94,1.04,7.85,8.74,1.24,8.68,7.31,0.82,5.62,7.73,1.17,10.55,12.05,3.42,9.80,9.56,1.28,7.23
2011.06,5.84,-7.11,1.96,5.04,-5.73,1.54,6.53,-5.62,1.62,5.26,-3.94,1.85,8.57,-4.36,2.05,7.15,-4.25,1.21,7.69,-2.41,1.91,7.34,-2.16,1.77,12.30,-1.72,1.86,7.62,-4.05,1.76
2011.07,19.77,5.14,0.00,18.21,5.29,0.00,20.26,6.11,0.00,15.92,3.84,0.00,21.16,6.34,0.00,17.92,3.78,0.00,16.09,4.57,0.00,14.54,2.43,0.00,20.82,5.97,0.02,18.67,4.99,0.00
2011.08,20.44,6.31,4.27,17.65,4.41,3.71,21.98,8.42,2.94,17.09,5.56,2.64,23.94,10.06,2.40,20.42,6.91,2.75,18.48,9.22,1.47,17.15,7.22,2.42,23.94,12.90,1.22,20.61,8.21,2.56
2011.09,21.99,5.10,4.92,19.03,4.45,3.61,21.87,7.10,1.63,17.52,4.77,3.33,22.59,8.27,1.45,19.41,6.07,2.47,17.51,7.22,1.14,15.74,6.04,5.14,22.36,11.94,4.54,20.15,7.11,3.04
2011.10,13.17,2.45,6.98,12.64,2.07,10.07,15.30,2.98,10.88,11.22,2.60,13.10,17.25,3.18,13.59,13.84,2.02,20.91,13.49,3.29,14.85,12.23,2.64,24.07,18.57,5.98,11.51,14.63,3.16,13.92
2011.11,20.11,5.69,1.83,18.28,6.04,0.94,21.74,7.58,1.72,17.01,5.76,2.93,23.21,8.68,2.12,20.52,6.17,3.52,17.68,6.79,1.17,16.44,5.23,1.99,23.57,9.51,0.39,20.35,7.11,1.90
