Week,D01.Tmax,D01.Tmin,D01.prcp,D02.Tmax,D02.Tmin,D02.prcp,D03.Tmax,D03.Tmin,D03.prcp,D04.Tmax,D04.Tmin,D04.prcp,D05.Tmax,D05.Tmin,D05.prcp,D06.Tmax,D06.Tmin,D06.prcp,D07.Tmax,D07.Tmin,D07.prcp,D08.Tmax,D08.Tmin,D08.prcp,D09.Tmax,D09.Tmin,D09.prcp,D10.Tmax,D10.Tmin,D10.prcp,D11.Tmax,D11.Tmin,D11.prcp,D12.Tmax,D12.Tmin,D12.prcp,D13.Tmax,D13.Tmin,D13.prcp,TN.Tmax,TN.Tmin,TN.prcp
2008.34,30.14,20.36,5.43,30.59,18.57,2.86,30.72,18.87,0.47,32.41,17.13,0.36,32.80,17.58,0.14,32.33,17.18,0.30,31.63,15.33,0.07,31.32,16.99,0.24,31.56,18.86,0.08,32.14,16.66,0.00,30.40,15.90,0.07,21.08,10.61,0.01,31.24,15.75,0.00,31.06,16.61,0.50
2008.35,30.63,21.52,7.55,30.18,19.86,2.83,31.11,20.08,2.33,28.82,19.53,6.67,29.19,19.46,7.04,28.52,18.83,12.83,27.17,18.59,10.82,27.01,18.86,20.01,27.35,19.79,24.08,28.40,19.30,7.23,26.72,17.66,9.39,18.48,11.71,8.98,27.91,17.54,7.22,27.66,18.61,10.09
2008.36,28.41,21.38,4.91,29.42,20.54,3.01,29.55,20.69,1.72,30.80,19.98,3.96,30.95,20.14,4.26,29.71,19.94,3.21,30.27,18.45,0.19,29.87,18.49,0.02,29.61,19.12,0.00,32.37,18.19,0.69,29.87,17.39,0.09,20.99,10.48,0.12,31.54,16.78,0.11,29.65,18.75,1.98
2008.37,30.02,20.07,0.28,29.84,18.42,0.37,30.75,18.82,0.02,29.33,17.94,0.09,30.09,18.40,0.07,29.48,18.32,0.22,28.68,17.35,1.60,29.04,18.54,1.61,28.11,19.51,1.22,30.16,18.47,4.11,28.16,17.26,3.47,19.91,11.28,4.10,29.80,17.56,5.48,28.67,17.68,1.30
2008.38,26.57,15.79,1.68,26.82,14.35,1.22,27.48,14.27,0.88,27.30,14.29,0.48,27.13,14.18,0.52,26.68,14.29,0.57,26.71,13.52,0.62,26.38,15.21,1.10,25.45,15.63,1.32,27.71,15.71,0.91,25.35,14.34,1.46,17.85,9.47,1.00,26.66,15.01,0.92,26.16,14.12,0.85
2008.39,28.56,15.51,0.05,28.78,13.51,0.52,29.69,13.03,0.34,28.97,12.11,0.13,29.20,12.50,0.29,28.14,11.62,0.08,27.35,10.95,0.03,26.89,12.16,0.04,24.87,13.97,0.01,26.51,12.49,0.26,24.66,11.55,0.38,16.93,6.57,1.57,25.41,11.36,1.09,27.02,11.76,0.27
2008.40,26.81,11.02,0.00,26.80,9.16,0.00,27.96,8.68,0.00,26.01,8.38,0.01,25.73,8.79,0.01,25.90,8.51,0.00,24.17,7.27,0.03,24.16,8.17,0.00,24.52,10.53,0.00,24.30,9.77,0.18,22.78,8.39,0.15,15.08,5.29,0.91,21.98,8.46,0.55,24.52,8.28,0.09
2008.41,26.50,12.83,11.66,26.61,11.42,8.40,27.25,11.49,6.55,26.56,11.73,9.26,26.69,11.78,11.56,26.28,11.91,9.95,25.55,11.31,4.51,24.69,12.25,6.10,24.86,13.71,6.70,25.70,11.97,4.07,24.24,11.62,2.89,16.49,7.17,1.63,25.00,10.50,1.12,25.27,11.52,7.00
2008.42,24.65,14.55,2.25,25.30,12.87,1.72,25.79,12.75,1.94,25.26,12.85,0.95,25.29,12.89,1.07,24.77,12.44,1.04,24.95,11.39,0.68,24.72,12.63,0.30,23.64,12.79,0.13,26.26,12.46,0.74,23.94,11.54,0.70,16.68,5.02,0.98,24.12,8.49,0.99,24.41,11.95,0.91
2008.43,20.48,7.57,6.08,20.10,5.96,4.99,20.52,5.86,3.29,18.53,4.96,6.14,18.15,4.99,7.21,19.22,5.27,5.65,17.89,2.94,3.88,18.28,4.36,3.25,17.09,6.19,3.66,18.24,4.61,1.99,16.86,3.34,2.78,11.48,0.99,1.74,17.29,2.74,1.73,18.03,4.39,4.54
2008.44,18.27,2.96,0.00,17.87,1.35,0.00,18.81,1.24,0.00,16.59,1.13,0.18,17.21,0.97,0.00,16.94,0.18,0.06,15.65,-0.52,0.01,15.65,0.13,0.03,16.26,1.62,0.01,15.94,0.94,0.03,14.79,-0.05,0.16,9.58,-0.70,0.18,15.49,0.04,0.08,15.96,0.46,0.08
2008.45,22.67,6.79,0.42,22.66,5.46,0.99,22.96,5.47,1.09,21.39,4.29,1.58,22.61,3.92,1.79,22.32,3.54,2.68,21.67,3.06,1.99,21.36,3.73,1.60,19.69,5.58,1.73,23.00,2.56,1.03,20.37,3.71,0.98,14.98,1.85,0.53,21.84,3.10,0.49,21.28,3.87,1.57
2008.46,13.70,5.10,3.66,13.04,3.59,3.61,13.46,3.73,3.45,12.58,4.23,2.77,13.89,4.23,2.44,14.05,4.04,3.73,13.19,3.89,6.34,14.46,4.93,7.42,13.23,4.56,5.60,13.89,4.99,8.31,13.02,4.27,6.23,9.45,2.76,3.53,13.45,5.11,3.38,13.14,4.15,4.59
2008.47,9.90,-1.69,0.04,8.83,-3.11,0.47,9.33,-3.35,0.29,7.10,-3.25,0.26,7.23,-3.40,0.27,7.82,-4.11,0.25,6.59,-4.53,0.41,8.02,-4.14,0.50,8.08,-3.95,0.14,8.34,-3.64,0.11,6.17,-5.05,0.46,3.10,-4.03,0.67,5.64,-5.35,0.77,7.16,-3.92,0.37
2008.48,14.72,2.63,3.87,13.38,-0.34,2.89,13.82,-0.53,2.65,11.02,-1.95,2.21,12.03,-2.31,1.84,12.66,-1.90,2.23,10.74,-2.77,2.58,11.65,-1.51,1.48,11.80,0.26,1.81,10.96,-1.83,2.02,10.00,-2.40,2.04,6.68,-2.59,1.96,9.73,-4.41,1.89,11.27,-1.86,2.20
2008.49,8.60,-0.97,3.46,7.99,-2.65,3.75,8.09,-2.35,3.61,6.45,-2.52,2.80,7.77,-3.28,2.57,7.99,-2.51,2.95,6.39,-2.77,3.51,7.76,-2.31,3.48,6.36,-1.98,3.80,7.96,-1.64,5.27,6.45,-2.61,3.87,4.08,-2.37,2.94,5.63,-3.14,3.40,6.95,-2.53,3.29
2008.50,8.74,-0.38,13.47,7.98,-1.39,12.61,8.91,-0.67,16.06,7.00,-1.90,13.12,7.94,-1.87,14.12,8.27,-1.69,17.46,7.81,-2.28,16.07,9.73,-0.69,19.86,9.20,-0.17,17.05,8.81,-1.74,13.86,8.58,-1.42,14.03,6.23,-1.04,6.53,8.80,-0.34,7.28,8.03,-1.53,14.70
2008.51,11.71,1.76,1.52,11.33,0.52,2.34,12.07,1.40,1.27,11.41,0.37,2.73,11.97,0.02,2.86,13.30,2.23,4.24,13.24,2.11,4.31,14.04,5.05,5.12,13.02,6.00,5.49,13.03,4.43,6.75,13.31,4.60,6.15,9.87,3.34,4.45,14.11,4.00,4.12,12.49,2.34,4.01
2008.52,13.49,-0.23,10.74,11.34,-2.51,10.89,11.89,-1.50,11.65,9.35,-3.39,7.48,9.39,-3.99,4.70,11.43,-1.86,5.67,9.89,-3.22,4.85,11.31,-1.98,6.76,9.77,-0.63,8.49,9.11,-2.46,6.52,9.79,-2.51,6.43,8.29,-1.20,5.51,11.20,-3.10,5.50,10.22,-2.56,6.78
2008.53,14.86,-0.02,2.56,14.09,-1.67,2.82,14.60,-1.08,2.20,13.05,-1.77,1.99,14.09,-1.81,2.15,13.61,-1.43,1.95,11.31,-1.51,1.66,11.59,-0.73,1.77,10.76,0.30,2.36,11.51,-0.57,1.40,10.78,-0.87,1.28,7.26,-2.14,0.90,10.81,-2.93,0.74,12.23,-1.38,1.84
2009.01,12.18,2.36,7.97,11.43,0.92,5.96,12.12,1.35,5.88,10.27,-0.03,7.06,11.17,-0.20,6.44,12.13,1.01,7.72,11.59,0.83,9.75,12.37,2.91,14.03,11.45,3.38,15.21,11.20,3.63,13.61,11.26,2.06,12.80,7.73,1.74,12.45,11.43,2.66,13.76,11.17,1.22,9.54
2009.02,6.28,-5.63,0.05,5.29,-7.31,0.30,5.85,-7.38,0.21,3.66,-8.96,1.04,4.69,-9.61,1.44,4.52,-8.70,1.44,2.60,-9.35,2.44,4.13,-8.54,0.95,4.33,-8.10,0.56,3.96,-6.83,3.14,2.90,-8.33,1.99,1.77,-5.90,3.48,2.66,-8.30,3.69,3.78,-8.43,1.52
2009.03,9.70,-2.36,0.02,8.34,-4.96,0.05,8.99,-4.18,0.00,6.41,-5.89,0.06,7.15,-6.07,0.10,7.01,-5.73,0.12,4.88,-7.39,0.35,5.35,-6.22,0.22,6.01,-4.99,0.16,5.71,-6.99,0.37,5.35,-7.02,0.45,2.93,-5.48,0.84,3.70,-7.66,0.52,6.10,-6.08,0.23
2009.04,3.99,-2.56,5.37,3.13,-4.45,7.47,3.67,-3.55,8.86,2.88,-4.73,10.94,2.81,-4.92,10.22,7.90,-3.50,3.61,5.54,-4.27,6.93,9.74,-2.35,2.06,9.55,-1.01,0.87,9.39,-1.84,5.08,7.92,-2.65,4.73,5.74,-1.63,3.27,7.76,-1.59,4.17,5.85,-3.56,6.34
2009.05,11.30,-1.86,0.40,10.40,-4.59,0.60,10.75,-3.59,0.68,8.69,-5.73,0.39,9.30,-6.17,0.56,9.77,-5.78,0.62,7.21,-7.70,0.57,8.32,-6.40,1.48,7.60,-5.95,1.93,6.51,-7.21,1.38,6.21,-7.56,1.61,3.93,-6.23,1.18,4.76,-8.73,0.67,8.17,-6.21,0.84
2009.06,19.89,8.17,1.45,19.22,6.93,2.79,19.30,7.41,1.71,18.65,6.30,1.73,18.96,6.83,1.13,18.79,5.90,1.57,18.03,4.96,1.60,18.55,5.70,1.74,17.19,5.91,1.49,19.53,3.49,1.82,17.09,3.94,1.69,12.10,1.95,1.12,18.42,1.91,0.74,18.09,5.48,1.68
2009.07,12.36,-1.10,1.17,11.32,-3.32,1.73,11.14,-3.44,1.48,9.92,-4.55,2.49,11.27,-4.50,2.50,11.66,-4.06,1.78,9.60,-4.80,3.75,13.90,-1.79,3.42,10.87,-2.76,4.22,10.39,-3.66,4.75,9.42,-4.34,3.91,5.47,-3.56,4.60,8.26,-4.48,4.02,10.48,-3.91,2.94
2009.08,13.54,2.98,7.14,11.36,0.60,4.62,11.42,0.92,3.51,10.69,-0.89,5.20,10.91,-1.25,6.66,11.89,-0.10,2.91,10.32,-1.16,3.92,12.83,0.52,2.52,10.52,1.19,3.12,12.31,0.33,2.27,10.35,-0.79,2.71,6.85,-1.28,2.12,11.07,-1.14,2.53,10.93,-0.41,3.86
2009.09,11.29,1.99,2.24,11.03,0.53,1.52,11.05,0.52,2.59,10.30,-1.14,1.08,11.47,0.01,1.40,11.57,-0.85,1.79,9.62,-2.42,1.78,8.48,-1.29,1.01,10.30,-1.50,0.33,9.61,-2.61,1.49,9.59,-2.62,1.40,6.95,-3.18,1.79,9.01,-3.89,1.35,10.05,-1.36,1.44
2009.10,16.92,6.73,6.54,16.61,5.81,5.32,18.00,5.97,4.34,16.27,5.31,4.78,15.83,4.82,4.52,17.24,7.10,5.44,16.39,5.35,6.13,17.30,7.20,3.52,17.38,7.64,3.05,18.90,6.41,2.68,16.84,5.95,3.22,12.43,3.41,1.76,17.86,5.47,1.27,16.52,5.86,4.48
2009.11,17.49,6.10,0.13,17.73,4.62,0.40,18.26,4.85,0.21,16.80,3.70,1.50,17.26,3.70,1.89,17.43,3.73,2.36,16.21,3.34,3.58,16.97,4.27,3.95,16.90,5.43,4.53,16.41,3.73,4.87,15.73,3.71,3.87,11.00,2.04,3.82,16.56,3.17,3.71,16.49,3.79,2.62
2009.12,21.71,9.96,15.88,20.83,9.28,9.40,21.13,9.84,9.70,19.94,7.80,6.25,20.15,7.79,5.66,20.89,7.93,9.72,19.26,6.75,7.94,19.67,7.66,8.75,18.23,8.76,9.82,20.09,6.27,4.43,18.43,6.67,5.04,12.31,3.60,2.62,18.70,5.36,3.41,19.42,7.44,7.31
2009.13,19.47,5.51,3.53,19.17,3.41,4.70,19.44,3.39,4.93,18.09,2.98,7.13,17.95,2.67,8.55,18.28,3.15,6.93,16.97,3.00,7.60,17.28,3.88,7.28,15.92,5.63,7.90,16.97,4.51,5.93,16.18,3.65,4.46,11.13,2.93,3.03,18.09,4.72,2.87,17.31,3.36,6.34
2009.14,19.37,6.52,0.14,18.65,4.23,1.65,19.28,4.89,1.14,17.11,3.18,4.68,17.30,2.87,3.63,17.82,3.07,4.24,16.66,2.26,5.52,16.35,2.81,5.28,16.72,4.69,4.28,17.64,3.64,4.36,16.52,2.21,4.85,10.79,1.24,4.64,16.64,2.09,4.67,16.84,2.96,4.35
2009.15,18.85,7.67,4.11,18.69,6.57,2.21,19.02,6.96,2.26,18.27,5.87,1.79,19.17,6.21,1.30,19.22,5.59,1.91,17.14,5.42,4.31,17.80,6.12,3.35,17.46,6.58,2.75,18.01,5.63,0.59,17.40,5.45,1.40,12.16,2.95,0.69,19.42,5.16,0.40,17.85,5.71,2.21
2009.16,24.79,12.69,5.65,23.80,10.71,4.73,24.10,11.57,5.95,22.43,8.32,4.73,22.13,8.63,4.45,22.91,8.28,4.31,21.11,7.09,4.79,21.18,7.25,4.34,21.90,9.39,3.38,21.83,8.19,3.46,20.67,6.95,3.38,14.41,4.35,2.93,21.49,6.66,2.28,21.65,7.99,4.30
2009.17,27.75,18.15,5.50,26.75,17.07,10.56,27.06,17.87,6.75,25.77,15.54,12.63,25.83,15.83,13.01,26.35,15.11,16.42,26.31,14.36,7.95,25.73,14.18,8.72,25.84,15.03,6.28,27.87,13.64,2.95,25.35,13.22,3.28,24.12,12.74,1.09,27.42,12.76,1.14,25.97,14.88,9.51
2009.18,23.57,16.57,15.06,22.13,15.28,12.62,22.77,16.32,12.85,21.26,14.37,13.81,21.49,14.61,13.53,23.07,15.71,11.63,21.96,13.90,18.13,22.88,14.79,14.96,23.65,15.59,13.78,23.79,14.91,12.51,21.70,13.72,14.68,20.74,12.72,9.19,22.54,13.89,8.92,22.07,14.56,13.82
2009.19,25.36,15.52,1.96,24.50,14.50,3.24,24.95,14.94,3.60,23.86,13.15,3.18,24.16,13.67,3.14,24.08,13.52,2.85,23.41,12.45,3.37,22.97,12.81,5.36,22.98,14.00,5.56,24.36,12.94,4.28,22.86,11.50,3.45,21.60,10.37,4.72,23.49,11.00,2.10,23.59,12.91,3.55
2009.20,26.19,13.64,0.16,25.24,11.35,0.59,25.71,11.30,0.27,24.77,10.01,1.58,24.29,9.60,2.47,24.92,9.37,2.09,24.23,8.67,2.06,23.23,9.89,2.47,22.86,11.34,1.92,23.97,9.61,2.33,22.70,8.46,2.30,21.88,7.02,2.00,24.64,7.58,1.47,24.13,9.53,1.87
2009.21,27.22,18.92,5.10,26.94,17.72,7.72,27.68,18.17,7.29,26.58,16.92,4.77,26.58,16.75,3.06,26.65,16.83,3.40,26.37,16.39,4.01,25.05,16.31,5.74,24.86,16.84,7.43,27.37,17.14,5.25,25.39,15.44,4.14,24.63,14.53,3.02,27.11,15.95,3.46,26.19,16.56,4.63
2009.22,29.54,17.34,2.85,29.17,16.04,2.90,29.04,16.42,2.11,28.37,14.67,2.21,28.78,14.72,2.62,28.84,14.49,2.39,27.85,13.85,3.30,27.69,14.47,3.36,27.65,16.09,1.26,28.19,15.16,3.93,26.52,13.84,3.91,25.50,12.06,3.34,28.34,13.50,2.04,28.01,14.48,2.87
2009.23,30.58,19.68,4.10,29.51,18.61,4.90,30.02,18.75,3.29,29.31,17.61,5.70,29.33,18.20,5.46,29.09,17.20,3.30,28.39,16.72,4.90,28.24,17.12,3.79,28.08,17.49,1.49,28.96,17.44,6.54,27.26,16.07,5.42,26.32,14.91,2.22,28.76,16.59,1.37,28.64,17.19,4.55
2009.24,33.18,22.03,3.67,31.63,20.64,4.75,31.85,21.19,4.69,30.82,20.31,2.48,31.18,20.43,2.97,30.84,19.75,1.56,29.93,19.22,1.30,30.34,19.35,0.42,30.69,20.48,0.39,30.07,19.44,7.50,28.72,17.86,6.45,26.17,15.97,10.54,28.81,18.05,7.05,30.24,19.48,3.32
2009.25,35.66,23.97,0.01,34.64,22.25,0.15,34.97,22.82,0.29,33.48,21.01,1.79,32.93,21.14,1.51,33.43,19.91,0.27,31.65,19.41,3.88,32.20,19.63,1.23,32.07,21.19,0.09,31.20,19.69,6.41,29.25,18.01,4.30,27.86,15.09,1.01,31.00,17.22,0.82,32.28,19.92,1.89
2009.26,33.71,21.17,0.00,32.31,18.65,0.39,32.71,18.83,0.22,30.54,17.04,0.25,30.35,16.63,0.11,31.55,16.82,1.08,28.81,15.82,1.10,30.33,15.81,0.94,30.81,18.25,1.15,29.77,16.91,2.19,27.41,15.50,1.92,25.80,13.58,0.69,28.81,14.76,0.26,29.97,16.54,0.84
2009.27,31.87,21.16,1.62,30.93,19.60,5.09,31.56,19.10,3.45,30.44,18.67,5.28,29.91,18.35,7.98,30.02,18.26,11.61,28.84,17.03,5.88,28.35,18.03,6.49,29.00,19.37,4.79,28.34,17.77,5.50,26.66,16.37,3.82,25.35,14.62,5.81,28.41,15.99,4.40,29.16,17.89,6.26
2009.28,31.33,21.92,8.90,30.36,20.04,9.16,30.51,20.25,7.33,29.45,18.49,7.20,29.28,18.00,5.30,29.61,18.38,8.29,28.66,17.27,10.53,28.53,17.87,5.31,29.33,19.28,1.74,29.76,18.49,16.48,27.63,16.70,7.21,26.44,15.63,5.88,28.84,17.41,9.48,28.99,18.06,7.68
2009.29,27.89,18.13,7.58,27.20,16.35,5.79,27.56,16.42,4.43,26.89,15.04,4.02,26.81,15.18,4.00,27.02,14.77,2.50,25.88,14.49,1.74,26.73,14.51,0.54,27.20,15.81,0.07,27.29,16.51,0.11,25.59,14.18,0.40,24.25,13.50,1.07,27.17,14.77,0.85,26.52,14.92,2.54
2009.30,29.77,21.21,17.42,29.07,20.51,11.63,29.38,21.21,11.01,28.79,19.88,9.38,28.50,18.70,5.75,29.04,19.86,7.44,28.43,19.09,12.23,29.09,19.22,10.56,29.84,20.03,10.56,29.51,20.16,12.62,27.59,18.16,14.91,26.14,16.89,12.14,28.29,18.37,14.35,28.58,19.34,10.72
2009.31,31.72,21.62,3.77,30.83,19.57,5.78,31.32,19.67,5.53,30.28,18.49,4.33,30.35,16.76,4.02,30.42,18.32,4.37,29.34,17.30,3.44,29.46,17.92,2.65,30.37,19.42,2.13,30.07,18.41,3.95,27.93,16.41,3.39,26.24,15.53,3.26,28.61,17.20,2.82,29.64,17.89,3.90
2009.32,32.19,21.29,0.55,31.46,19.89,0.96,32.28,20.53,2.07,31.88,19.72,0.95,31.95,20.08,1.14,31.49,19.39,2.65,31.08,19.30,0.62,30.73,19.22,2.93,31.11,20.02,1.95,31.59,20.09,4.64,29.29,18.35,4.15,28.16,16.48,3.46,30.69,18.36,2.34,31.02,19.29,2.03
2009.33,31.86,21.51,6.12,30.86,20.24,2.44,31.26,20.74,1.81,30.36,20.23,3.39,30.17,20.33,3.73,29.50,19.98,2.79,29.13,19.34,3.55,28.89,19.51,3.54,29.54,20.26,3.64,30.24,20.31,5.25,27.73,18.43,6.71,26.91,17.15,5.83,29.73,18.79,2.43,29.45,19.63,3.89
2009.34,29.72,18.12,0.07,28.99,16.18,0.15,30.00,16.03,0.12,28.30,16.14,1.05,28.23,16.35,1.01,28.36,15.57,0.84,27.14,15.96,0.62,26.97,16.87,2.21,27.85,18.15,5.37,28.73,17.77,1.28,26.15,16.06,2.75,25.89,15.15,1.73,28.86,16.35,0.54,27.73,16.18,1.32
2009.35,27.92,16.59,1.96,25.82,14.06,0.37,27.98,14.51,0.02,26.78,14.32,2.62,27.09,14.64,3.02,26.93,14.29,2.10,26.32,13.97,0.38,26.05,15.03,1.44,26.06,16.75,0.48,26.91,16.74,0.52,24.94,14.79,1.34,24.39,13.81,0.97,27.07,15.15,0.81,26.28,14.53,1.57
2009.36,30.77,20.32,0.86,30.31,17.75,2.23,31.12,18.24,4.85,29.46,16.81,1.80,29.69,17.50,2.62,28.79,16.62,2.89,27.72,16.04,3.67,26.73,16.34,2.62,26.17,17.05,4.01,28.09,17.70,2.04,25.31,15.44,2.10,24.19,13.28,4.01,26.32,15.06,3.96,28.04,16.47,2.63
2009.37,26.49,20.78,19.57,26.69,19.51,10.30,27.20,20.07,9.69,26.43,18.19,12.12,25.93,18.01,16.73,26.76,18.56,14.05,25.61,16.99,14.04,25.20,17.97,8.75,24.19,18.68,14.98,26.66,18.03,8.15,24.31,16.05,5.95,24.33,13.83,2.12,27.18,15.44,0.58,25.83,17.70,11.03
2009.38,27.32,20.97,5.58,26.87,20.53,7.79,27.32,21.05,12.22,26.94,20.01,11.13,26.75,19.98,12.48,26.63,19.74,13.86,26.53,19.29,7.12,25.79,19.03,12.66,25.24,19.52,18.23,27.29,19.67,3.75,24.99,17.13,7.74,24.50,16.06,7.78,26.79,17.69,7.69,26.31,19.23,10.25
2009.39,25.28,11.78,0.14,24.40,10.27,1.99,24.42,10.40,2.46,22.93,9.65,3.49,23.02,9.77,3.53,23.23,9.40,4.16,21.45,8.87,6.25,22.10,8.96,5.48,21.87,10.79,6.17,22.13,10.23,11.83,20.52,8.47,8.39,18.74,7.65,6.48,20.86,8.56,5.89,22.28,9.32,4.98
2009.40,22.22,12.64,10.22,21.45,11.13,8.19,21.15,11.73,7.20,20.80,9.83,6.28,21.55,9.92,5.99,21.87,10.85,8.00,20.06,9.08,6.13,20.68,11.01,7.75,20.69,12.00,9.90,23.27,11.13,5.24,20.59,10.06,5.97,20.70,8.51,3.16,22.41,9.69,2.75,21.01,10.22,6.68
2009.41,17.11,11.26,5.22,16.58,9.54,4.89,16.80,9.84,4.30,15.82,8.75,7.14,16.41,8.27,6.73,17.43,10.56,5.42,16.01,9.03,8.62,16.81,10.90,5.79,17.19,11.22,5.10,18.10,12.06,7.18,15.92,9.94,7.11,14.93,9.13,5.32,15.63,9.16,5.05,16.34,9.66,6.48
2009.42,18.39,6.73,6.28,18.32,5.17,3.64,19.25,5.30,2.65,17.91,4.30,2.54,18.63,4.52,2.55,18.61,4.35,3.03,17.92,3.73,1.70,17.36,3.53,1.22,16.82,4.87,1.22,17.69,4.11,1.14,16.76,3.45,1.22,16.48,1.99,1.07,18.88,2.61,1.84,17.82,4.05,2.21
2009.43,20.55,9.30,15.31,19.73,7.40,11.99,19.57,7.10,11.88,18.15,5.97,9.49,17.70,5.75,8.91,19.15,5.98,8.91,17.87,5.41,6.32,17.42,6.18,6.22,16.09,7.59,5.77,18.41,7.30,3.78,18.26,6.49,4.23,18.77,5.51,4.00,20.71,5.87,4.10,18.39,6.20,7.75
2009.44,20.65,5.18,0.00,19.88,3.27,0.01,20.44,3.05,0.02,17.69,1.63,0.14,18.52,1.78,0.44,19.15,1.91,0.07,16.99,1.01,0.27,17.60,1.80,0.52,18.12,4.05,0.40,17.67,1.81,1.50,16.63,1.50,1.87,14.82,0.75,2.31,16.04,1.09,2.05,17.81,1.82,0.58
2009.45,21.93,7.48,0.00,21.66,5.90,0.00,22.04,5.71,0.00,20.16,5.12,0.10,20.36,5.45,0.00,20.21,4.70,1.40,19.18,4.04,1.43,18.70,5.55,6.17,17.88,6.83,9.25,18.41,6.36,6.44,17.20,5.25,7.98,15.80,4.06,9.07,17.05,5.46,7.98,19.35,5.12,2.98
2009.46,16.77,6.10,1.29,16.68,5.10,2.08,16.54,4.80,1.07,16.77,4.01,1.23,16.73,2.82,0.88,17.03,3.13,0.74,17.13,2.96,0.35,17.10,3.08,0.49,17.08,3.73,1.03,18.17,4.20,1.64,16.88,4.02,1.05,16.32,3.12,0.24,17.94,4.24,0.01,16.91,3.67,0.93
2009.47,15.63,4.75,0.15,14.58,3.50,0.46,14.95,3.24,0.69,13.18,2.68,0.27,13.93,2.37,0.09,12.64,2.70,0.62,12.67,2.28,0.29,12.43,3.41,1.18,12.29,3.82,1.57,13.81,3.96,0.88,12.42,2.70,0.40,12.91,1.32,0.38,13.98,1.91,0.21,13.08,2.77,0.49
2009.48,10.99,1.23,6.35,10.14,-0.68,5.54,9.59,-0.93,6.02,10.13,-0.26,4.68,10.36,-0.24,4.29,11.09,-0.35,5.76,11.36,-0.26,6.20,10.60,0.39,6.09,10.97,0.95,6.28,12.23,1.69,6.35,10.58,0.39,5.95,10.50,0.30,4.81,11.12,0.48,5.12,10.64,-0.03,5.51
2009.49,7.93,-1.92,7.92,6.90,-3.30,8.51,7.95,-3.27,8.77,6.65,-3.65,7.68,7.20,-4.82,7.89,7.58,-3.96,7.90,6.39,-4.15,7.12,6.76,-3.54,10.98,6.85,-3.10,11.63,7.07,-3.97,10.62,6.04,-4.15,9.52,5.54,-4.79,6.68,5.87,-4.85,7.58,6.72,-3.88,8.39
2009.50,10.43,1.14,1.11,10.27,0.00,2.09,10.22,1.05,1.33,9.25,-0.11,3.06,9.58,-0.69,2.72,10.47,0.40,5.14,9.84,0.09,7.28,9.22,0.81,7.98,8.78,2.35,9.85,8.74,0.16,9.16,8.69,-0.55,7.79,8.29,-2.17,5.87,7.94,-1.39,12.01,9.47,-0.03,5.36
2009.51,9.88,0.97,6.15,9.51,-0.18,4.17,10.78,0.66,3.78,9.44,-0.23,2.21,10.55,-0.77,1.82,10.36,-0.72,2.93,8.81,-1.03,2.35,8.64,-1.33,3.60,8.07,-0.97,3.43,10.01,-1.41,3.03,8.67,-1.40,2.32,6.33,-1.58,2.20,7.71,-1.19,0.80,9.20,-0.78,2.74
2009.52,6.22,-2.42,0.71,5.44,-4.20,1.30,5.20,-3.85,0.87,4.95,-4.85,1.57,4.89,-4.47,1.60,5.61,-4.14,1.69,5.02,-4.89,1.57,5.59,-4.33,1.39,5.41,-3.47,1.55,6.11,-4.04,1.17,4.84,-4.15,1.27,4.49,-4.49,0.81,6.93,-4.32,0.86,5.20,-4.40,1.43
2010.01,-1.15,-9.82,0.18,-1.87,-11.33,0.10,-1.95,-11.04,0.04,-2.88,-11.73,0.28,-3.33,-11.48,0.16,-2.29,-11.70,0.23,-3.72,-12.43,0.39,-3.08,-11.82,0.16,-2.61,-10.98,0.16,-2.37,-10.79,0.25,-3.22,-11.50,0.55,-4.16,-11.15,0.56,-3.47,-10.72,0.64,-2.93,-11.62,0.30
2010.02,7.29,-6.49,0.56,6.13,-7.93,0.19,7.53,-8.06,0.48,4.34,-8.97,0.07,4.94,-8.81,0.06,5.52,-9.34,0.23,3.64,-8.91,0.15,4.67,-8.29,0.12,3.91,-6.74,0.25,4.27,-8.66,0.01,4.08,-8.26,0.11,2.93,-9.89,0.51,3.56,-9.69,0.21,4.60,-8.71,0.17
2010.03,15.46,6.04,9.47,14.27,4.79,11.09,14.69,5.26,9.86,13.11,3.82,10.65,13.83,4.17,10.84,13.52,3.94,11.76,13.00,4.49,11.41,12.83,4.46,11.78,12.89,4.76,9.13,12.77,3.97,10.08,12.11,3.67,9.05,10.98,1.91,6.04,12.21,3.06,6.45,13.06,4.03,10.47
2010.04,9.15,0.11,6.00,8.01,-1.21,5.77,6.83,-2.11,6.66,6.28,-2.08,5.62,5.59,-2.21,5.68,7.00,-2.13,9.28,5.94,-2.01,11.55,6.91,-1.03,13.80,6.93,-1.08,13.83,7.86,0.63,12.90,6.75,-0.97,12.01,6.55,-0.51,6.86,7.07,-0.36,6.19,6.69,-1.55,8.97
2010.05,5.46,-3.23,3.60,5.04,-4.52,3.41,5.53,-4.95,3.04,4.87,-4.81,5.01,5.37,-3.34,5.70,5.53,-3.22,6.98,4.56,-4.49,8.32,5.01,-2.46,8.97,4.32,-1.32,11.03,4.76,-2.44,9.42,4.51,-3.13,7.80,4.07,-3.64,6.31,4.92,-3.72,7.04,4.90,-3.75,6.64
